"","year","event","event_id","game_id","start_time","round","draw","sheet","team1","team2","team1_score","team2_score","lsfe_team","ee"
"4053","2014","World Championships",52,"2270","2014-04-02 09:00:00","Round Robin","12","B","JPN","CZE","7","5","CZE","0"
"4054","2014","World Championships",52,"2271","2014-04-02 09:00:00","Round Robin","12","C","NOR","SCO","6","4","SCO","0"
"4055","2014","World Championships",52,"2272","2014-04-02 09:00:00","Round Robin","12","D","SUI","CAN","4","8","CAN","0"
"4056","2014","World Championships",52,"2273","2014-04-01 19:00:00","Round Robin","11","A","CZE","SCO","6","5","SCO","0"
"4057","2014","World Championships",52,"2274","2014-04-01 19:00:00","Round Robin","11","B","NOR","CAN","9","5","CAN","0"
"4058","2014","World Championships",52,"2275","2014-04-01 19:00:00","Round Robin","11","C","CHN","SUI","6","7","SUI","0"
"4059","2014","World Championships",52,"2276","2014-04-01 19:00:00","Round Robin","11","D","DEN","JPN","2","8","JPN","0"
"4060","2014","World Championships",52,"2277","2014-04-01 14:00:00","Round Robin","10","A","CAN","USA","7","4","USA","0"
"4061","2014","World Championships",52,"2278","2014-04-01 14:00:00","Round Robin","10","B","DEN","SWE","4","9","SWE","0"
"4062","2014","World Championships",52,"2279","2014-04-01 14:00:00","Round Robin","10","C","RUS","JPN","7","8","JPN","0"
"4063","2014","World Championships",52,"2280","2014-04-01 14:00:00","Round Robin","10","D","GER","NOR","7","6","NOR","1"
"4064","2014","World Championships",52,"2281","2014-04-01 09:00:00","Round Robin","9","A","GER","SUI","6","7","SUI","1"
"4065","2014","World Championships",52,"2282","2014-04-01 09:00:00","Round Robin","9","B","USA","SCO","6","8","SCO","0"
"4066","2014","World Championships",52,"2283","2014-04-01 09:00:00","Round Robin","9","C","SWE","CZE","3","5","CZE","0"
"4067","2014","World Championships",52,"2284","2014-04-01 09:00:00","Round Robin","9","D","CHN","RUS","5","4","RUS","0"
"4068","2014","World Championships",52,"2285","2014-03-31 19:00:00","Round Robin","8","A","NOR","CHN","5","3","CHN","0"
"4069","2014","World Championships",52,"2286","2014-03-31 19:00:00","Round Robin","8","B","JPN","SUI","3","8","SUI","0"
"4070","2014","World Championships",52,"2287","2014-03-31 19:00:00","Round Robin","8","C","DEN","SCO","7","6","SCO","0"
"4071","2014","World Championships",52,"2288","2014-03-31 19:00:00","Round Robin","8","D","CAN","CZE","10","6","CZE","0"
"4072","2014","World Championships",52,"2289","2014-03-31 14:00:00","Round Robin","7","A","RUS","SWE","6","7","SWE","1"
"4073","2014","World Championships",52,"2290","2014-03-31 14:00:00","Round Robin","7","B","CZE","CHN","5","6","CHN","0"
"4074","2014","World Championships",52,"2291","2014-03-31 14:00:00","Round Robin","7","C","GER","USA","3","8","USA","0"
"4075","2014","World Championships",52,"2292","2014-03-31 14:00:00","Round Robin","7","D","SCO","SUI","10","9","SUI","1"
"4076","2014","World Championships",52,"2293","2014-03-31 09:00:00","Round Robin","6","A","USA","JPN","5","9","JPN","0"
"4077","2014","World Championships",52,"2294","2014-03-31 09:00:00","Round Robin","6","B","SWE","NOR","3","6","NOR","0"
"4078","2014","World Championships",52,"2295","2014-03-31 09:00:00","Round Robin","6","C","CAN","RUS","9","1","RUS","0"
"4079","2014","World Championships",52,"2296","2014-03-31 09:00:00","Round Robin","6","D","DEN","GER","9","4","GER","0"
"4080","2014","World Championships",52,"2297","2014-03-30 19:00:00","Round Robin","5","A","CZE","NOR","5","9","NOR","0"
"4081","2014","World Championships",52,"2298","2014-03-30 19:00:00","Round Robin","5","B","SUI","DEN","6","5","DEN","1"
"4082","2014","World Championships",52,"2299","2014-03-30 19:00:00","Round Robin","5","C","SCO","JPN","4","9","JPN","0"
"4083","2014","World Championships",52,"2300","2014-03-30 19:00:00","Round Robin","5","D","CAN","CHN","9","6","CHN","0"
"4084","2014","World Championships",52,"2301","2014-03-30 14:00:00","Round Robin","4","A","SWE","GER","5","7","GER","0"
"4085","2014","World Championships",52,"2302","2014-03-30 14:00:00","Round Robin","4","B","CAN","JPN","6","9","JPN","0"
"4086","2014","World Championships",52,"2303","2014-03-30 14:00:00","Round Robin","4","C","DEN","NOR","3","8","NOR","0"
"4087","2014","World Championships",52,"2304","2014-03-30 14:00:00","Round Robin","4","D","RUS","USA","5","6","USA","1"
"4088","2014","World Championships",52,"2305","2014-03-30 09:00:00","Round Robin","3","B","SCO","CHN","8","11","CHN","1"
"4089","2014","World Championships",52,"2306","2014-03-30 09:00:00","Round Robin","3","C","CZE","SUI","4","9","SUI","0"
"4090","2014","World Championships",52,"2307","2014-03-29 19:00:00","Round Robin","2","A","DEN","CAN","3","6","CAN","0"
"4091","2014","World Championships",52,"2308","2014-03-29 19:00:00","Round Robin","2","B","GER","RUS","9","5","RUS","0"
"4092","2014","World Championships",52,"2309","2014-03-29 19:00:00","Round Robin","2","C","USA","SWE","6","8","SWE","0"
"4093","2014","World Championships",52,"2310","2014-03-29 19:00:00","Round Robin","2","D","NOR","JPN","9","5","JPN","0"
"4094","2014","World Championships",52,"2311","2014-03-29 14:00:00","Round Robin","1","A","RUS","SUI","8","7","SUI","0"
"4095","2014","World Championships",52,"2312","2014-03-29 14:00:00","Round Robin","1","B","CZE","USA","9","7","USA","0"
"4096","2014","World Championships",52,"2313","2014-03-29 14:00:00","Round Robin","1","C","GER","CHN","11","5","CHN","0"
"4097","2014","World Championships",52,"2314","2014-03-29 14:00:00","Round Robin","1","D","SCO","SWE","4","8","SWE","0"
"4098","2014","Olympics",107,"4338","2014-02-21 17:30:00","Gold Medal Game","Gold Medal Game",NA,"GBR","CAN","3","9","CAN","0"
"4099","2014","Olympics",107,"4339","2014-02-21 12:30:00","Bronze Medal Game","Bronze Medal Game",NA,"CHN","SWE","4","6","SWE","1"
"4100","2014","Olympics",107,"4340","2014-02-19 19:00:00","Semifinal","Semifinal","B","GBR","SWE","6","5","SWE","0"
"4101","2014","Olympics",107,"4341","2014-02-19 19:00:00","Semifinal","Semifinal","D","CHN","CAN","6","10","CAN","0"
"4102","2014","Olympics",107,"4342","2014-02-18 09:00:00","Tie-Breaker","1","C","GBR","NOR","6","5","NOR","0"
"4103","2014","Olympics",107,"4343","2014-02-17 14:00:00","Round Robin","12","A","GBR","CHN","5","6","CHN","0"
"4104","2014","Olympics",107,"4344","2014-02-17 14:00:00","Round Robin","12","B","GER","RUS","7","8","RUS","0"
"4105","2014","Olympics",107,"4345","2014-02-17 14:00:00","Round Robin","12","C","USA","SUI","3","6","SUI","0"
"4106","2014","Olympics",107,"4346","2014-02-17 14:00:00","Round Robin","12","D","NOR","DEN","3","5","DEN","0"
"4107","2014","Olympics",107,"4347","2014-02-16 19:00:00","Round Robin","11","A","SUI","NOR","3","5","NOR","0"
"4108","2014","Olympics",107,"4348","2014-02-16 19:00:00","Round Robin","11","B","CHN","CAN","8","9","CAN","1"
"4109","2014","Olympics",107,"4349","2014-02-16 19:00:00","Round Robin","11","C","GER","DEN","3","6","DEN","0"
"4110","2014","Olympics",107,"4350","2014-02-16 19:00:00","Round Robin","11","D","USA","SWE","4","6","SWE","0"
"4111","2014","Olympics",107,"4351","2014-02-16 09:00:00","Round Robin","10","A","USA","CAN","6","8","CAN","0"
"4112","2014","Olympics",107,"4352","2014-02-16 09:00:00","Round Robin","10","B","NOR","GBR","7","6","GBR","0"
"4113","2014","Olympics",107,"4353","2014-02-16 09:00:00","Round Robin","10","C","RUS","SWE","4","8","SWE","0"
"4114","2014","Olympics",107,"4354","2014-02-15 14:00:00","Round Robin","9","A","GER","SWE","4","9","SWE","0"
"4115","2014","Olympics",107,"4355","2014-02-15 14:00:00","Round Robin","9","B","DEN","SUI","3","9","SUI","0"
"4116","2014","Olympics",107,"4356","2014-02-15 14:00:00","Round Robin","9","C","GBR","CAN","5","7","CAN","0"
"4117","2014","Olympics",107,"4357","2014-02-15 14:00:00","Round Robin","9","D","RUS","CHN","6","9","CHN","0"
"4118","2014","Olympics",107,"4358","2014-02-14 19:00:00","Round Robin","8","A","GBR","DEN","8","6","DEN","0"
"4119","2014","Olympics",107,"4359","2014-02-14 19:00:00","Round Robin","8","B","USA","RUS","6","7","RUS","0"
"4120","2014","Olympics",107,"4360","2014-02-14 19:00:00","Round Robin","8","C","NOR","CHN","5","7","CHN","0"
"4121","2014","Olympics",107,"4361","2014-02-14 19:00:00","Round Robin","8","D","SUI","GER","7","8","GER","0"
"4122","2014","Olympics",107,"4362","2014-02-14 09:00:00","Round Robin","7","B","SWE","CHN","6","5","CHN","1"
"4123","2014","Olympics",107,"4363","2014-02-14 09:00:00","Round Robin","7","C","USA","GER","9","5","GER","0"
"4124","2014","Olympics",107,"4364","2014-02-14 09:00:00","Round Robin","7","D","NOR","CAN","4","10","CAN","0"
"4125","2014","Olympics",107,"4365","2014-02-13 14:00:00","Round Robin","6","A","SUI","RUS","6","7","RUS","0"
"4126","2014","Olympics",107,"4366","2014-02-13 14:00:00","Round Robin","6","B","CAN","DEN","7","6","DEN","0"
"4127","2014","Olympics",107,"4367","2014-02-13 14:00:00","Round Robin","6","C","NOR","SWE","4","5","SWE","0"
"4128","2014","Olympics",107,"4368","2014-02-13 14:00:00","Round Robin","6","D","GBR","USA","5","3","USA","0"
"4129","2014","Olympics",107,"4369","2014-02-12 19:00:00","Round Robin","5","A","GER","CHN","7","11","CHN","0"
"4130","2014","Olympics",107,"4370","2014-02-12 19:00:00","Round Robin","5","B","SUI","GBR","2","4","GBR","0"
"4131","2014","Olympics",107,"4371","2014-02-12 19:00:00","Round Robin","5","C","CAN","RUS","7","4","RUS","0"
"4132","2014","Olympics",107,"4372","2014-02-12 19:00:00","Round Robin","5","D","SWE","DEN","5","9","DEN","1"
"4133","2014","Olympics",107,"4373","2014-02-12 09:00:00","Round Robin","4","A","USA","DEN","9","5","DEN","0"
"4134","2014","Olympics",107,"4374","2014-02-12 09:00:00","Round Robin","4","B","GER","NOR","5","8","NOR","0"
"4135","2014","Olympics",107,"4375","2014-02-12 09:00:00","Round Robin","4","D","SUI","CHN","4","5","CHN","0"
"4136","2014","Olympics",107,"4376","2014-02-11 14:00:00","Round Robin","3","A","CAN","SWE","6","7","SWE","0"
"4137","2014","Olympics",107,"4377","2014-02-11 14:00:00","Round Robin","3","B","USA","CHN","4","9","CHN","0"
"4138","2014","Olympics",107,"4378","2014-02-11 14:00:00","Round Robin","3","C","GER","GBR","6","7","GBR","0"
"4139","2014","Olympics",107,"4379","2014-02-11 14:00:00","Round Robin","3","D","RUS","NOR","8","9","NOR","0"
"4140","2014","Olympics",107,"4380","2014-02-10 19:00:00","Round Robin","2","A","USA","NOR","4","7","NOR","0"
"4141","2014","Olympics",107,"4381","2014-02-10 19:00:00","Round Robin","2","B","DEN","RUS","11","10","RUS","1"
"4142","2014","Olympics",107,"4382","2014-02-10 19:00:00","Round Robin","2","C","SUI","CAN","5","4","CAN","0"
"4143","2014","Olympics",107,"4383","2014-02-10 19:00:00","Round Robin","2","D","SWE","GBR","9","4","GBR","0"
"4144","2014","Olympics",107,"4384","2014-02-10 09:00:00","Round Robin","1","A","RUS","GBR","4","7","GBR","0"
"4145","2014","Olympics",107,"4385","2014-02-10 09:00:00","Round Robin","1","B","SWE","SUI","7","5","SUI","0"
"4146","2014","Olympics",107,"4386","2014-02-10 09:00:00","Round Robin","1","C","DEN","CHN","4","7","CHN","0"
"4147","2014","Olympics",107,"4387","2014-02-10 09:00:00","Round Robin","1","D","GER","CAN","8","11","CAN","0"
"4148","2013","Junior World Championships",105,"4239","2013-03-10 09:00:00","Bronze Medal Game","Bronze Medal Game","B","SWE","CAN","4","6","CAN","0"
"4149","2013","Junior World Championships",105,"4238","2013-03-10 09:00:00","Gold Medal Game","Gold Medal Game","C","RUS","SCO","2","6","SCO","0"
"4150","2013","Junior World Championships",105,"4240","2013-03-09 09:00:00","Semifinal","Semifinal","D","RUS","CAN","11","8","CAN","1"
"4151","2013","Junior World Championships",105,"4241","2013-03-08 09:00:00","Play-Off 3 V 4","Play-Off 3 V 4","B","SWE","RUS","4","6","RUS","0"
"4152","2013","Junior World Championships",105,"4242","2013-03-08 09:00:00","Play-Off 1 V 2","Play-Off 1 V 2","C","CAN","SCO","6","8","SCO","1"
"4153","2013","Junior World Championships",105,"4243","2013-03-07 09:00:00","Round Robin","12","A","SUI","ITA","6","9","ITA","1"
"4154","2013","Junior World Championships",105,"4244","2013-03-07 09:00:00","Round Robin","12","B","NOR","RUS","3","8","RUS","0"
"4155","2013","Junior World Championships",105,"4245","2013-03-07 09:00:00","Round Robin","12","C","USA","SCO","3","8","SCO","0"
"4156","2013","Junior World Championships",105,"4246","2013-03-07 09:00:00","Round Robin","12","D","CAN","CHN","8","3","CHN","0"
"4157","2013","Junior World Championships",105,"4247","2013-03-06 09:00:00","Round Robin","11","A","CHN","USA","1","8","USA","0"
"4158","2013","Junior World Championships",105,"4251","2013-03-06 09:00:00","Round Robin","10","A","SCO","SWE","6","5","SWE","0"
"4159","2013","Junior World Championships",105,"4248","2013-03-06 09:00:00","Round Robin","11","B","SWE","SUI","5","4","SUI","0"
"4160","2013","Junior World Championships",105,"4252","2013-03-06 09:00:00","Round Robin","10","B","ITA","CHN","6","4","CHN","0"
"4161","2013","Junior World Championships",105,"4249","2013-03-06 09:00:00","Round Robin","11","C","NOR","CAN","6","9","CAN","0"
"4162","2013","Junior World Championships",105,"4253","2013-03-06 09:00:00","Round Robin","10","C","RUS","CZE","10","3","CZE","0"
"4163","2013","Junior World Championships",105,"4250","2013-03-06 09:00:00","Round Robin","11","D","CZE","SCO","4","5","SCO","0"
"4164","2013","Junior World Championships",105,"4254","2013-03-05 09:00:00","Round Robin","9","A","NOR","CZE","8","3","CZE","0"
"4165","2013","Junior World Championships",105,"4255","2013-03-05 09:00:00","Round Robin","9","B","USA","CAN","3","7","CAN","0"
"4166","2013","Junior World Championships",105,"4256","2013-03-05 09:00:00","Round Robin","9","C","SWE","ITA","8","4","ITA","0"
"4167","2013","Junior World Championships",105,"4257","2013-03-05 09:00:00","Round Robin","9","D","RUS","SUI","6","4","SUI","0"
"4168","2013","Junior World Championships",105,"4258","2013-03-04 09:00:00","Round Robin","8","A","ITA","CAN","4","5","CAN","0"
"4169","2013","Junior World Championships",105,"4259","2013-03-04 09:00:00","Round Robin","8","B","SCO","RUS","4","5","RUS","0"
"4170","2013","Junior World Championships",105,"4262","2013-03-04 09:00:00","Round Robin","7","B","CZE","SUI","4","9","SUI","0"
"4171","2013","Junior World Championships",105,"4263","2013-03-04 09:00:00","Round Robin","7","C","NOR","SCO","3","9","SCO","0"
"4172","2013","Junior World Championships",105,"4260","2013-03-04 09:00:00","Round Robin","8","C","SUI","CHN","8","7","CHN","1"
"4173","2013","Junior World Championships",105,"4264","2013-03-04 09:00:00","Round Robin","7","D","CHN","SWE","7","9","SWE","0"
"4174","2013","Junior World Championships",105,"4261","2013-03-04 09:00:00","Round Robin","8","D","NOR","USA","4","7","USA","0"
"4175","2013","Junior World Championships",105,"4265","2013-03-03 09:00:00","Round Robin","6","A","USA","RUS","3","9","RUS","0"
"4176","2013","Junior World Championships",105,"4266","2013-03-03 09:00:00","Round Robin","6","B","CAN","SWE","4","6","SWE","0"
"4177","2013","Junior World Championships",105,"4267","2013-03-03 09:00:00","Round Robin","6","C","CHN","CZE","10","5","CZE","0"
"4178","2013","Junior World Championships",105,"4268","2013-03-03 09:00:00","Round Robin","6","D","ITA","SCO","5","7","SCO","0"
"4179","2013","Junior World Championships",105,"4269","2013-03-02 09:00:00","Round Robin","5","A","NOR","SUI","7","6","SUI","0"
"4180","2013","Junior World Championships",105,"4273","2013-03-02 09:00:00","Round Robin","4","A","SCO","CAN","7","6","CAN","1"
"4181","2013","Junior World Championships",105,"4270","2013-03-02 09:00:00","Round Robin","5","B","ITA","USA","6","5","USA","0"
"4182","2013","Junior World Championships",105,"4274","2013-03-02 09:00:00","Round Robin","4","B","CHN","NOR","3","5","NOR","0"
"4183","2013","Junior World Championships",105,"4271","2013-03-02 09:00:00","Round Robin","5","C","RUS","SWE","5","3","SWE","0"
"4184","2013","Junior World Championships",105,"4275","2013-03-02 09:00:00","Round Robin","4","D","USA","SUI","6","3","SUI","0"
"4185","2013","Junior World Championships",105,"4272","2013-03-02 09:00:00","Round Robin","5","D","CZE","CAN","3","5","CAN","0"
"4186","2013","Junior World Championships",105,"4276","2013-03-01 09:00:00","Round Robin","3","A","CZE","SWE","4","11","SWE","0"
"4187","2013","Junior World Championships",105,"4277","2013-03-01 09:00:00","Round Robin","3","B","SUI","SCO","3","9","SCO","0"
"4188","2013","Junior World Championships",105,"4278","2013-03-01 09:00:00","Round Robin","3","C","ITA","NOR","5","6","NOR","1"
"4189","2013","Junior World Championships",105,"4279","2013-03-01 09:00:00","Round Robin","3","D","CHN","RUS","4","9","RUS","0"
"4190","2013","Junior World Championships",105,"4280","2013-02-28 09:00:00","Round Robin","2","A","SCO","CHN","7","6","CHN","0"
"4191","2013","Junior World Championships",105,"4284","2013-02-28 09:00:00","Round Robin","1","A","RUS","ITA","3","6","ITA","0"
"4192","2013","Junior World Championships",105,"4281","2013-02-28 09:00:00","Round Robin","2","B","CAN","RUS","5","4","RUS","0"
"4193","2013","Junior World Championships",105,"4285","2013-02-28 09:00:00","Round Robin","1","B","CZE","USA","8","9","USA","1"
"4194","2013","Junior World Championships",105,"4282","2013-02-28 09:00:00","Round Robin","2","C","SWE","USA","10","4","USA","0"
"4195","2013","Junior World Championships",105,"4286","2013-02-28 09:00:00","Round Robin","1","C","SUI","CAN","6","9","CAN","0"
"4196","2013","Junior World Championships",105,"4283","2013-02-28 09:00:00","Round Robin","2","D","CZE","ITA","2","5","ITA","0"
"4197","2013","Junior World Championships",105,"4287","2013-02-28 09:00:00","Round Robin","1","D","NOR","SWE","8","5","SWE","0"
"4198","2013","Brier",172,"7174","2013-03-10 17:30:00",NA,"Final","C","MB ( Stoughton)","NO (Jacobs)","4","11","MB ( Stoughton)","0"
"4199","2013","Brier",172,"7215","2013-03-10 12:30:00",NA,"Bronze Medal Game","C","NL (Gushue)","ON (Howard)","6","7","ON (Howard)","1"
"4200","2013","Brier",172,"7193","2013-03-10 07:30:00",NA,"Semifinal","C","NO (Jacobs)","ON (Howard)","9","7","ON (Howard)","0"
"4201","2013","Brier",172,"7185","2013-03-09 14:30:00",NA,"Page 1 vs 2","C","MB ( Stoughton)","ON (Howard)","7","6","ON (Howard)","0"
"4202","2013","Brier",172,"7216","2013-03-07 20:00:00",NA,"17","A","QC (Menard)","SK (Virtue)","5","8","SK (Virtue)","0"
"4203","2013","Brier",172,"7229","2013-03-07 20:00:00",NA,"17","B","AB (Martin)","ON (Howard)","6","5","AB (Martin)","0"
"4204","2013","Brier",172,"7188","2013-03-07 20:00:00",NA,"17","C","BC (Bilesky)","MB ( Stoughton)","5","6","BC (Bilesky)","1"
"4205","2013","Brier",172,"7210","2013-03-07 20:00:00",NA,"17","D","NS (Flemming)","NO (Jacobs)","2","5","NO (Jacobs)","0"
"4206","2013","Brier",172,"7192","2013-03-07 15:00:00",NA,"16","A","NS (Flemming)","PEI (Mackenzie)","4","5","PEI (Mackenzie)","1"
"4207","2013","Brier",172,"7197","2013-03-07 15:00:00",NA,"16","B","NL (Gushue)","QC (Menard)","5","4","QC (Menard)","0"
"4208","2013","Brier",172,"7170","2013-03-07 15:00:00",NA,"16","C","NO (Jacobs)","NB (Grattan)","7","4","NB (Grattan)","0"
"4209","2013","Brier",172,"7187","2013-03-07 15:00:00",NA,"16","D","SK (Virtue)","NT/NY (Koe)","6","10","SK (Virtue)","0"
"4210","2013","Brier",172,"7190","2013-03-07 10:00:00",NA,"15","A","NB (Grattan)","BC (Bilesky)","8","4","BC (Bilesky)","0"
"4211","2013","Brier",172,"7205","2013-03-07 10:00:00",NA,"15","B","MB ( Stoughton)","NT/NY (Koe)","5","7","NT/NY (Koe)","0"
"4212","2013","Brier",172,"7181","2013-03-07 10:00:00",NA,"15","C","PEI (Mackenzie)","ON (Howard)","1","6","PEI (Mackenzie)","0"
"4213","2013","Brier",172,"7209","2013-03-07 10:00:00",NA,"15","D","NL (Gushue)","AB (Martin)","5","6","NL (Gushue)","0"
"4214","2013","Brier",172,"7200","2013-03-06 20:00:00",NA,"14","A","MB ( Stoughton)","NO (Jacobs)","4","9","NO (Jacobs)","0"
"4215","2013","Brier",172,"7236","2013-03-06 20:00:00",NA,"14","B","BC (Bilesky)","NS (Flemming)","6","9","NS (Flemming)","0"
"4216","2013","Brier",172,"7168","2013-03-06 20:00:00",NA,"14","C","AB (Martin)","SK (Virtue)","6","5","AB (Martin)","0"
"4217","2013","Brier",172,"7176","2013-03-06 20:00:00",NA,"14","D","QC (Menard)","ON (Howard)","2","4","QC (Menard)","0"
"4218","2013","Brier",172,"7217","2013-03-06 15:00:00",NA,"13","A","ON (Howard)","NL (Gushue)","6","5","NL (Gushue)","0"
"4219","2013","Brier",172,"7226","2013-03-06 15:00:00",NA,"13","B","PEI (Mackenzie)","AB (Martin)","2","7","AB (Martin)","0"
"4220","2013","Brier",172,"7184","2013-03-06 15:00:00",NA,"13","C","NT/NY (Koe)","BC (Bilesky)","7","8","BC (Bilesky)","0"
"4221","2013","Brier",172,"7173","2013-03-06 15:00:00",NA,"13","D","NB (Grattan)","MB ( Stoughton)","5","6","MB ( Stoughton)","0"
"4222","2013","Brier",172,"7180","2013-03-06 10:00:00",NA,"12","B","NO (Jacobs)","SK (Virtue)","6","7","SK (Virtue)","1"
"4223","2013","Brier",172,"7220","2013-03-06 10:00:00",NA,"12","C","NS (Flemming)","QC (Menard)","5","8","QC (Menard)","0"
"4224","2013","Brier",172,"7233","2013-03-05 20:00:00",NA,"11","A","NT/NY (Koe)","AB (Martin)","3","8","AB (Martin)","0"
"4225","2013","Brier",172,"7212","2013-03-05 20:00:00",NA,"11","B","ON (Howard)","NB (Grattan)","7","3","NB (Grattan)","0"
"4226","2013","Brier",172,"7182","2013-03-05 20:00:00",NA,"11","C","MB ( Stoughton)","NL (Gushue)","9","5","MB ( Stoughton)","0"
"4227","2013","Brier",172,"7196","2013-03-05 20:00:00",NA,"11","D","PEI (Mackenzie)","BC (Bilesky)","10","7","PEI (Mackenzie)","0"
"4228","2013","Brier",172,"7230","2013-03-05 15:00:00",NA,"10","A","SK (Virtue)","NS (Flemming)","7","2","SK (Virtue)","0"
"4229","2013","Brier",172,"7186","2013-03-05 15:00:00",NA,"10","B","NT/NY (Koe)","NL (Gushue)","3","7","NL (Gushue)","0"
"4230","2013","Brier",172,"7232","2013-03-05 15:00:00",NA,"10","C","NB (Grattan)","PEI (Mackenzie)","8","6","PEI (Mackenzie)","0"
"4231","2013","Brier",172,"7195","2013-03-05 15:00:00",NA,"10","D","NO (Jacobs)","QC (Menard)","6","4","NO (Jacobs)","0"
"4232","2013","Brier",172,"7204","2013-03-05 10:00:00",NA,"9","A","NO (Jacobs)","ON (Howard)","2","8","ON (Howard)","0"
"4233","2013","Brier",172,"7222","2013-03-05 10:00:00",NA,"9","B","QC (Menard)","BC (Bilesky)","9","3","BC (Bilesky)","0"
"4234","2013","Brier",172,"7191","2013-03-05 10:00:00",NA,"9","C","AB (Martin)","NS (Flemming)","9","3","AB (Martin)","0"
"4235","2013","Brier",172,"7214","2013-03-05 10:00:00",NA,"9","D","MB ( Stoughton)","SK (Virtue)","7","6","MB ( Stoughton)","0"
"4236","2013","Brier",172,"7228","2013-03-04 20:00:00",NA,"8","A","AB (Martin)","NB (Grattan)","5","6","AB (Martin)","0"
"4237","2013","Brier",172,"7169","2013-03-04 20:00:00",NA,"8","B","MB ( Stoughton)","PEI (Mackenzie)","9","2","MB ( Stoughton)","0"
"4238","2013","Brier",172,"7167","2013-03-04 20:00:00",NA,"8","C","ON (Howard)","NT/NY (Koe)","7","4","NT/NY (Koe)","0"
"4239","2013","Brier",172,"7179","2013-03-04 20:00:00",NA,"8","D","BC (Bilesky)","NL (Gushue)","3","6","BC (Bilesky)","0"
"4240","2013","Brier",172,"7171","2013-03-04 15:00:00",NA,"7","A","PEI (Mackenzie)","QC (Menard)","5","8","QC (Menard)","0"
"4241","2013","Brier",172,"7203","2013-03-04 15:00:00",NA,"7","B","SK (Virtue)","NB (Grattan)","8","9","NB (Grattan)","1"
"4242","2013","Brier",172,"7207","2013-03-04 15:00:00",NA,"7","C","NL (Gushue)","NO (Jacobs)","9","8","NL (Gushue)","1"
"4243","2013","Brier",172,"7172","2013-03-04 15:00:00",NA,"7","D","NT/NY (Koe)","NS (Flemming)","9","6","NS (Flemming)","0"
"4244","2013","Brier",172,"7227","2013-03-04 10:00:00",NA,"6","A","BC (Bilesky)","SK (Virtue)","1","4","SK (Virtue)","0"
"4245","2013","Brier",172,"7189","2013-03-04 10:00:00",NA,"6","B","NS (Flemming)","ON (Howard)","2","10","ON (Howard)","0"
"4246","2013","Brier",172,"7225","2013-03-04 10:00:00",NA,"6","C","QC (Menard)","MB ( Stoughton)","6","7","QC (Menard)","0"
"4247","2013","Brier",172,"7199","2013-03-04 10:00:00",NA,"6","D","AB (Martin)","NO (Jacobs)","1","8","NO (Jacobs)","0"
"4248","2013","Brier",172,"7201","2013-03-03 20:00:00",NA,"5","A","ON (Howard)","MB ( Stoughton)","8","5","ON (Howard)","0"
"4249","2013","Brier",172,"7221","2013-03-03 20:00:00",NA,"5","B","PEI (Mackenzie)","NT/NY (Koe)","3","8","NT/NY (Koe)","0"
"4250","2013","Brier",172,"7198","2013-03-03 20:00:00",NA,"5","C","BC (Bilesky)","AB (Martin)","3","10","BC (Bilesky)","0"
"4251","2013","Brier",172,"7175","2013-03-03 20:00:00",NA,"5","D","NL (Gushue)","NB (Grattan)","7","6","NL (Gushue)","1"
"4252","2013","Brier",172,"7234","2013-03-03 15:00:00",NA,"4","A","NB (Grattan)","NS (Flemming)","8","4","NB (Grattan)","0"
"4253","2013","Brier",172,"7206","2013-03-03 15:00:00",NA,"4","B","NL (Gushue)","SK (Virtue)","7","2","SK (Virtue)","0"
"4254","2013","Brier",172,"7224","2013-03-03 15:00:00",NA,"4","C","NO (Jacobs)","PEI (Mackenzie)","10","4","NO (Jacobs)","0"
"4255","2013","Brier",172,"7213","2013-03-03 15:00:00",NA,"4","D","QC (Menard)","NT/NY (Koe)","6","3","NT/NY (Koe)","0"
"4256","2013","Brier",172,"7177","2013-03-03 10:00:00",NA,"3","A","QC (Menard)","AB (Martin)","8","4","QC (Menard)","0"
"4257","2013","Brier",172,"7202","2013-03-03 10:00:00",NA,"3","B","BC (Bilesky)","NO (Jacobs)","3","9","BC (Bilesky)","0"
"4258","2013","Brier",172,"7194","2013-03-03 10:00:00",NA,"3","C","SK (Virtue)","ON (Howard)","5","7","ON (Howard)","0"
"4259","2013","Brier",172,"7231","2013-03-03 10:00:00",NA,"3","D","NS (Flemming)","MB ( Stoughton)","4","9","MB ( Stoughton)","0"
"4260","2013","Brier",172,"7183","2013-03-02 20:00:00",NA,"2","A","NL (Gushue)","PEI (Mackenzie)","8","3","PEI (Mackenzie)","0"
"4261","2013","Brier",172,"7218","2013-03-02 20:00:00",NA,"2","B","AB (Martin)","MB ( Stoughton)","4","5","MB ( Stoughton)","1"
"4262","2013","Brier",172,"7235","2013-03-02 20:00:00",NA,"2","C","NT/NY (Koe)","NB (Grattan)","10","7","NB (Grattan)","0"
"4263","2013","Brier",172,"7211","2013-03-02 20:00:00",NA,"2","D","ON (Howard)","BC (Bilesky)","8","4","BC (Bilesky)","0"
"4264","2013","Brier",172,"7178","2013-03-02 15:00:00",NA,"1","A","NO (Jacobs)","NT/NY (Koe)","11","6","NT/NY (Koe)","0"
"4265","2013","Brier",172,"7208","2013-03-02 15:00:00",NA,"1","B","NB (Grattan)","QC (Menard)","4","5","QC (Menard)","0"
